ticker,market_cap,net_debt,owner_earnings_norm,oe_yield,t10,dcf_growth_used,value_oe_yield,value_dcf,value_dcf_low,value_dcf_high,value_epv,value_conservative,implied_growth,margin_of_safety,years_of_data,latest_fy_end,roic_median_10y,roic_latest,roic_trend,gross_margin,gm_sigma_10y,gm_trend,op_margin,om_sigma_10y,fcf_ni_10y,incremental_roic_5y,rev_cagr_10y,rev_cagr_5y,rev_consistency,rev_drawdown_2020,nd_ebitda,interest_coverage,altman_z_coarse,share_cagr_10y,op_income_derived,sbc_fcf_10y,buyback_timing,dividend_years_10y,buyback_years_10y,owner_earnings,owner_earnings_3y_avg,maint_capex_proxy,moat_flag,structural_decline,leverage,dilution,accruals,altman_distress,late_filing,auditor_change,restatement,going_concern,eject,eject_reasons,demote_count,demote_reasons,needs_human_review,rank_score,verdict
CRUS,7586070709.273895,-800930000.0,365872000.0,0.053922536860573585,0.045,0.055006834201463795,5105306470.588236,5703759273.215826,5225266555.1360035,6223039033.433271,3658720000.0,3658720000.0,0.12090623350476087,-1.0734220463096098,11,2026-03-28,0.19716825659643517,0.28941975369593836,0.003028034306717349,0.5277776526137503,0.016549717031274072,0.003977055004164765,0.2304920598444261,0.04355197715230734,1.3125257172045537,0.4573125429841887,0.055006834201463795,0.0784420534993624,0.7,0.08063944719803229,-1.562241554185847,512.6726057906459,,-0.022016118845064048,False,0.20578885793938784,0.1805087733210926,0,10,452720000.0,365872000.0,"min(depreciation & amortization, capex)",True,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),-0.5367110231548049,pass
LSTR,7101853165.697632,-396694000.0,223353333.33333334,0.033310668369509876,0.045,0.03629688641146145,3024380274.5098042,3207986023.1746206,2937568148.521972,3501642156.1710453,2233533333.3333335,2233533333.3333335,0.2223036295805071,-2.1796495085653365,11,2025-12-27,0.4410490302036139,0.2901657013547275,0.0023144228151740338,,,,0.03195292341939727,0.013353879460990236,1.1673254735904957,,0.03629688641146145,0.02794969022389071,0.5,0.011850431513471316,-2.0038592680524334,27.13515932688865,,-0.02300144860418407,False,0.03330767333476052,0.2854740667939993,10,9,151515000.0,223353333.33333334,"min(depreciation & amortization, capex)",True,True,False,False,False,False,True,False,False,False,False,,2,structural_decline;late_filing,substitution risk unassessed (cannot be automated),-0.5449123771413341,pass
ALV,9003065187.805344,1549000000.0,623000000.0,0.05904057536717831,0.045,0.016640983457299585,5780411764.705883,8206221697.376224,7511110037.751428,8961573913.972387,6230000000.0,5780411764.705883,0.037693113934044856,-0.5575127783761673,11,2025-12-31,0.13771014209995774,0.19707302378900332,0.004079822459083004,0.1917706888580675,0.01569541857634556,-0.0027700448326965672,0.10060101710587148,0.016804578874537263,0.742356599035357,1.1827354665849579,0.016640983457299585,0.07747954443802052,0.6,-0.12880205896116048,1.0361204013377927,10.563106796116505,,-0.013839944355256595,False,0.0074636883507396565,,10,1,735000000.0,623000000.0,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.5575127783761673,pass
RLI,5576059915.43676,48435000.0,353973000.0,0.06293418437067123,0.045,0.09007300440447419,4115953235.294118,6426972619.670439,5892889921.576621,6708510011.515211,3539730000.0,3539730000.0,0.05739261355715619,-0.5752783165486519,11,2025-12-31,0.1968853822498058,0.22314746041614553,0.013424097428123153,,,,0.2716351261761281,0.09008068034904335,1.2919439382841762,0.4047619720990399,0.09007300440447419,0.1386194486551211,0.7,-0.019893562218074923,0.093239622074892,95.43467711832774,1.9789866377172454,0.002910358284647474,True,0.006222418625312165,,10,0,405943000.0,353973000.0,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.5752783165486519,pass
FCX,88438683552.86269,5555000000.0,4100666666.6666665,0.043627045048834835,0.045,0.055990027803410225,42688137254.90196,64202470725.30967,58817863704.48188,70045868971.29927,41006666666.666664,41006666666.666664,0.13010764844996314,-1.1566903809021953,11,2025-12-31,0.1736366564667505,0.1736366564667505,0.044129293494503306,0.26077979830064324,0.36736459314485553,0.07525158446218749,0.258794568411022,0.3715859779273012,1.198426947080448,0.3532410402671914,0.055990027803410225,0.12633189095015696,0.6,-0.031642040702536955,0.6339876740470213,,2.431252615831596,0.029209786206348065,False,0.07219289484947924,0.9410294852573713,10,4,4152000000.0,4100666666.6666665,"min(depreciation & amortization, capex)",True,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),-0.5783451904510977,pass
LNTH,6877806462.742401,210295000.0,311456000.0,0.04394068025650087,0.045,0.1,3453893235.294118,5902726180.094191,5413570139.900768,5902726180.094191,3114560000.0,3114560000.0,0.135644037804191,-1.2082754747837257,11,2025-12-31,0.2394462160258074,0.17795343553022713,-0.006664535673320458,0.6110187472958448,0.07883171596741077,0.016684133086782772,0.2016282987450125,0.12921434603257553,1.35473634744515,0.3640151474586795,0.18043583311024425,0.35347400998701417,0.9,-0.02282221588831601,0.5520568083374898,15.739126031697808,4.606717101509872,0.1084670389136444,False,0.21879800210289777,0.6842218278503718,0,3,267568000.0,311456000.0,"min(depreciation & amortization, capex)",True,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),-0.6041377373918628,pass
DECK,14719992335.748268,-1907249000.0,916575000.0,0.0715362023558768,0.045,0.1,12690484294.117647,17370964914.851006,15931441522.974499,17370964914.851006,9165750000.0,9165750000.0,0.061816062817503015,-0.605977943512344,11,2026-03-31,0.6416220527025822,1.6841861850912154,0.1526502872681459,0.5770385958654284,0.04158009086050378,0.011333385350515304,0.23078119312259424,0.07032973743341119,1.0713863334350282,2.5234035154194294,0.11304383402200058,0.1653985803329907,0.9,0.055558277738924744,-1.4247278654431692,499.1711462450593,,-0.030717401916236176,False,0.04828827644278593,-0.38481902983328187,0,10,1024071000.0,916575000.0,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.605977943512344,pass
SAIA,11194621010.878296,144260000.0,323986000.0,0.02857301348247453,0.045,0.1,3667340000.0000005,6140195225.598468,5631360241.40132,6140195225.598468,3239860000.0,3239860000.0,0.24241887796620276,-2.4552792438186515,11,2025-12-31,0.13362808597913842,0.09780889254614965,0.006478295053912829,,,,0.10889575009754858,0.039372394254607784,0.028831337542365255,0.07272227346830881,0.10228834442929569,0.12157562774149278,1.0,0.019941961174992473,0.24012397361399396,21.418146436390174,,0.0050465725536694706,False,1.5231872043692398,,0,0,255036000.0,323986000.0,"min(depreciation & amortization, capex)",True,False,False,True,True,False,False,False,False,False,False,,2,dilution;accruals,substitution risk unassessed (cannot be automated),-0.6138198109546629,pass
HON,71735868908.65324,22452000000.0,5679666666.666667,0.06030146697739823,0.045,0.0,44367607843.13727,69503762724.08261,63593164387.63915,75930228822.29779,56796666666.666664,44367607843.13727,0.007137170871072695,-0.616852302749274,11,2025-12-31,0.2038538748158632,0.1823912039059247,-0.0017256872395611856,0.3693445862934672,0.031844526140358625,0.00885204241673791,0.2170557128358528,0.021313866108432982,1.0042590052696168,0.13792357999980023,-0.0029922002509037426,0.0278500503505279,0.7,-0.11092647579612624,2.359642669469259,6.046875,,-0.020321952532238896,False,0.03626365727429557,-0.007110862262038109,10,10,5131000000.0,5679666666.666667,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.616852302749274,pass
BIIB,29401930949.44455,3278300000.0,1816533333.3333333,0.05558508249661583,0.045,0.0,18092680392.156864,22229456267.454697,20339063832.788204,24284839191.853634,18165333333.333332,18092680392.156864,0.0636081144364985,-0.6250732512906281,11,2025-12-31,0.19447921475398044,0.07035480305370714,-0.019569979030001863,0.7569207125957981,0.05516068177492043,-0.015327162546919073,0.18441752775362466,0.1205618200895501,1.1368380292640687,-0.4515986596102195,-0.008424695777289437,-0.059551646346515,0.5,-0.06491212207624197,1.2589961212028111,6.818691588785047,5.659844017350093,-0.044209995781555045,True,0.06225409605239514,0.31640773585327836,0,7,1919000000.0,1816533333.3333333,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.6250732512906281,pass
HRL,13609288684.155804,2186745000.0,692707333.3333334,0.043853244883122325,0.045,0.027120574023540733,5962753039.215688,9555814016.023018,8748455870.639093,10432826885.83702,6927073333.333333,5962753039.215688,0.1083557143253554,-1.28238342165952,11,2025-10-26,0.149050143873887,0.0512972821707148,-0.014691037639786492,0.1562688746885883,0.02310556625552294,-0.006155414115626764,0.05935845883418028,0.024019134360106872,0.9277091165696271,-0.09305900225032408,0.027120574023540733,0.04729856026370727,0.6,0.01170277879531656,2.2256855951731493,9.208372843999078,,0.0017411855379645402,False,0.027157443825982786,0.8113536194814666,10,7,478197000.0,692707333.3333334,"min(depreciation & amortization, capex)",True,True,False,False,False,False,False,False,False,False,False,,1,structural_decline,substitution risk unassessed (cannot be automated),-0.64119171082976,pass
ULTA,20170585245.971863,-361956000.0,1215200666.6666667,0.06134703474819092,0.045,0.1,14658434431.372551,23030530120.470467,21122001319.782486,23030530120.470467,12152006666.666666,12152006666.666666,0.06939151901648494,-0.65985633478135,11,2026-01-31,0.4649758167388146,0.4745808098826298,0.04663929892106269,0.39097025535753765,0.02430423258734406,0.004650742301130477,0.12370001339485283,0.03207166195131809,0.9086176778798205,0.6575872483470575,0.12187076411830722,0.15035378713848258,0.9,0.10145780277714289,-0.19738417811670422,,3.844446824534176,-0.035042122001610165,False,0.04539452010289167,0.5769903642523797,0,10,1153479000.0,1215200666.6666667,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.65985633478135,pass
TREX,4899864043.786312,-3807000.0,210993333.33333334,0.04309454147416631,0.045,0.1,2486081509.8039217,3998753828.765562,3667379048.891216,3998753828.765562,2109933333.3333333,2109933333.3333333,0.14746683289931867,-1.322283821188495,11,2025-12-31,0.37461863371230386,0.1847869440452149,-0.03389178401260272,0.3917030794529694,0.027346070276503303,0.0015493422425494,0.21967831847441852,0.028999503048861206,0.48029877856740627,0.027556847390357776,0.10294062349115274,0.05919239307727042,0.8,0.18177305335635618,-0.011862843467801743,,8.067421043770704,-0.013916440260584473,False,0.0995550153351779,-0.4554232565845075,0,10,190415000.0,210993333.33333334,"min(depreciation & amortization, capex)",True,False,False,False,True,False,False,False,False,False,False,,1,accruals,substitution risk unassessed (cannot be automated),-0.6611419105942475,pass
NFLX,308946299564.6636,5429155000.0,8369739000.0,0.026623385758885437,0.045,0.1,93038362647.05884,158623617833.19434,145478555973.11627,158623617833.19434,83697390000.0,83697390000.0,0.2585014824408163,-2.691229793003863,11,2025-12-31,0.16031333677399684,0.3589546874601327,0.023963491335768503,0.48486575802475956,0.05980485780434337,0.017069026069286213,0.29494704605507255,0.08602685049878621,0.39471878242572,0.5859716327185144,0.20886472226701724,0.12569512175392594,1.0,0.24010228588401517,0.39744935428951933,17.16217820762128,5.294945588597596,-0.016951704949647706,False,0.21904230486227075,-0.9455423560108733,0,4,10981201000.0,8369739000.0,"min(depreciation & amortization, capex)",True,False,False,True,True,False,False,False,False,False,False,,2,dilution;accruals,substitution risk unassessed (cannot be automated),-0.6728074482509657,pass
ADSK,44013226926.58583,251000000.0,1180666666.6666667,0.026673156827630908,0.045,0.1,13639196078.431376,22376040414.36953,20521748856.476807,22376040414.36953,11806666666.666666,11806666666.666666,0.2609112398246324,-2.7278283675820862,11,2026-01-31,0.32748222569452906,0.33570096118321835,0.12396489669640552,0.9097973910630031,0.028497622632612022,0.007125046832849769,0.2189841798501249,0.17515485965269942,2.8138152721890752,0.19463165174461425,0.11148667092324849,0.13713233616993747,0.9,0.2741458479259087,0.14156796390298929,19.725,,-0.004977269254825778,False,0.41720156153688104,0.25556358961998876,0,10,1276000000.0,1180666666.6666667,"min(depreciation & amortization, capex)",True,False,False,True,False,False,True,False,False,False,False,,2,dilution;late_filing,substitution risk unassessed (cannot be automated),-0.6819570918955216,pass
EW,53094517472.839355,-2339700000.0,2216833333.3333335,0.04367729889915646,0.045,0.09299273118742835,28420092156.86275,40761621191.05161,37377076084.64101,42013511229.74719,22168333333.333332,22168333333.333332,0.15473605634835175,-1.3950613099544107,11,2025-12-31,0.2135440638295484,0.13113223036507843,-0.006490358679876364,0.7801107521919705,0.032356565498517,0.006991845423070217,0.2083525611444393,0.04718137598440527,0.6265665421098017,0.060456279774444566,0.09299273118742835,0.06704742515528728,0.9,0.008808647654093837,-1.6467483108108107,61.970588235294116,9.599249404405054,-0.012760034979811374,False,0.12721204683862236,0.2781294527107519,0,10,1073500000.0,2216833333.3333335,"min(depreciation & amortization, capex)",True,False,False,False,True,False,False,False,False,False,False,,1,accruals,substitution risk unassessed (cannot be automated),-0.6975306549772053,pass
PGR,134325184710.69334,-138000000.0,7908000000.0,0.05893260237219817,0.045,0.1,93173294117.64706,149872722414.03235,137452842990.13434,149872722414.03235,79080000000.0,79080000000.0,0.07469807014307117,-0.6985986938630924,11,2025-12-31,0.20400932174400113,0.3819454687842092,0.013630387506992352,,,,0.16540247060031255,0.04468118824901479,1.8973805834124096,0.4442266555508762,0.15442859499631134,0.15497049664906393,1.0,0.09317236554482955,-0.009315512353179425,52.16187050359712,1.8594507737072885,-0.00018685085346092922,True,0.004497470622521893,,10,1,11308000000.0,7908000000.0,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.6985986938630924,pass
TGT,61379386598.463745,11040000000.0,4008000000.0,0.05534429644126567,0.045,0.03569297683208994,36112941176.4706,57413748228.83498,52573307042.532684,62670259321.73567,40080000000.0,36112941176.4706,0.05093137108223683,-0.6996507235045013,11,2026-01-31,0.1701057494884017,0.14618733437669773,0.0022806434276747265,0.2793376598587517,0.014405427114853533,-0.002016878781600945,0.048835655659477,0.013707011185939037,1.0165305281527983,-0.12362262287514478,0.03569297683208994,0.02290831244420044,0.6,0.03657306651096137,1.3380196339837596,11.498876404494382,,-0.0323353812962609,False,0.05014425713536327,0.40797725562337983,10,9,3705000000.0,4008000000.0,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.6996507235045013,pass
EBAY,52036798645.01953,4879000000.0,2257666666.6666665,0.03966678357177415,0.045,0.02594214580577714,21681784313.72549,30983068328.156376,28364587465.0858,33827572680.83384,22576666666.666664,21681784313.72549,0.14569859636654386,-1.4000238122504531,11,2025-12-31,0.1546916880772922,0.20750413032062137,0.006427699242098301,0.7145045045045045,0.032786629836425475,-0.00858879084960381,0.20513513513513512,0.032236194852485064,0.6479807925760069,,0.02594214580577714,0.04531015795011939,0.7,0.19720016152914255,1.808376575240919,9.25609756097561,8.708052988973392,-0.09136679780840096,False,0.22131557035803498,0.16448283001567626,7,10,2031000000.0,2257666666.6666665,"min(depreciation & amortization, capex)",True,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),-0.7000119061252266,pass
OLED,3788692249.441719,-138353000.0,222388333.33333334,0.06092264804356069,0.045,0.1,2754686333.3333335,4214712310.2916,3865441156.3611927,4214712310.2916,2223883333.3333335,2223883333.3333335,0.07537998528836021,-0.7036380428117717,11,2025-12-31,0.1327002575808361,0.12579457354582294,0.0037213687912134325,0.7631057575110166,0.04996218022106212,-0.0013025890121730603,0.38206854787269195,0.08316271405671986,0.8246644758601647,0.05645415965933619,0.13036407202082878,0.08692544155745852,0.8,0.058468274359107175,-0.4995288247336325,,15.051707563423136,0.0018078839677397873,False,0.17310384007983057,0.9337783397535802,9,3,242075000.0,222388333.33333334,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.7036380428117717,pass
INTU,75211731182.6477,3089000000.0,3101333333.3333335,0.039607974108173113,0.045,0.1,33397274509.803925,58776589501.776985,53905802191.039024,58776589501.776985,31013333333.333332,31013333333.333332,0.1576810608322382,-1.4251418051154676,11,2025-07-31,0.21591084050844217,0.17282482302980465,-0.04238119503322619,,0.0050334365328197446,,0.2614306197227975,0.034489109998315504,1.6309050772626932,0.10269236999716637,0.1621045750244654,0.1965028658180299,1.0,0.13192806603773577,0.6062806673209028,19.931174089068826,4.493210137007049,-0.0010539355370644543,False,0.2936593875955002,-0.06891068115557908,10,10,3957000000.0,3101333333.3333335,"min(depreciation & amortization, capex)",True,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),-0.7125709025577338,pass
SAM,1840992341.2655334,-223378000.0,107352666.66666667,0.06636480892143908,0.045,0.07426638265607388,1486350549.019608,1820073990.7204952,1668167936.8694596,1984820211.9144244,1073526666.6666666,1073526666.6666666,0.07689733312378,-0.7149013605613277,11,2025-12-27,0.1644012629989415,0.1644012629989415,-0.020920166180003596,0.4847750171247342,0.04719353106752713,-0.009456171867134421,0.07373152284434456,0.05388400980540183,1.2082944717442274,,0.07426638265607388,0.02503970839227798,0.6,0.3893412192436696,-0.9492520822709501,,4.6847726534961645,-0.02097867418581123,False,0.12102232656813056,0.12443871393338779,0,6,144344000.0,107352666.66666667,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.7149013605613277,pass
QCOM,199374643859.86328,9291000000.0,8116333333.333333,0.038896356789736505,0.045,0.05765800157861012,86195274509.80392,128003063687.5969,117272256912.71133,139647516800.90857,81163333333.33333,81163333333.33333,0.16071176588716934,-1.4564619967127599,11,2025-09-28,0.2691709966406119,0.22281699839328462,0.01958789846672514,0.5542859723602204,0.028562356824726028,-0.0026263179462384,0.27899467076144885,0.09356569474000904,1.257773893699849,0.06981193105148044,0.05765800157861012,0.13480513327048627,0.6,-0.03056894491822193,0.6656874686537222,18.606927710843372,5.940548995088134,-0.03865707946627861,False,0.22264332095303066,-0.2609542356377799,0,10,5951000000.0,8116333333.333333,"min(depreciation & amortization, capex)",True,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),-0.7282309983563799,pass
HLNE,3543419086.7354736,-93484000.0,203829666.66666666,0.05908217445898148,0.045,0.1,2491480078.4313726,3862987740.5258083,3542863830.1801653,3862987740.5258083,2038296666.6666665,2038296666.6666665,0.08003612607043134,-0.7384216658364127,10,2026-03-31,0.5510617737778505,0.47182347873070574,-0.3285692001815111,,,,0.6099173510164125,0.11122788453934876,1.6453658845744472,0.4279065757878152,0.1735155916619815,0.17310012936050678,1.0,0.0867201471970307,-0.1977237780799956,,,,True,0.08079330723491802,,9,7,253214000.0,203829666.66666666,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.7384216658364127,pass
IDCC,6845831407.716431,-264292000.0,392852666.6666667,0.05969008803716533,0.045,0.06568955635353801,4886088078.431374,6416539018.3596945,5879768636.911594,6998851510.473273,3928526666.6666665,3928526666.6666665,0.08058893194463737,-0.7425951224419411,11,2025-12-31,0.24884824061374944,0.47705438646252,0.01010846400947849,,,,0.5525715964341169,0.1908081685330348,1.4284690088085603,2.036477042959718,0.06568955635353801,0.18363571248553634,0.7,0.12563181196774154,-0.49089868941127524,11.532280666633302,8.057351399120773,-0.0055935605659226395,False,0.09627801701920813,0.1930217931237117,10,10,468287000.0,392852666.6666667,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.7425951224419411,pass
HLI,9345806969.161514,-1189454000.0,375867333.3333333,0.04608276943806333,0.045,0.1,5611422627.45098,7123452265.1959095,6533135249.5937195,7123452265.1959095,3758673333.333333,3758673333.333333,0.1635816371611531,-1.4864642761794093,10,2026-03-31,0.28890586086088227,0.34484899434871574,0.009519506253032611,,0.02762913519043863,0.005654974974103314,0.20134318185638597,0.029081604359144156,1.498413850289267,0.1528188633885248,0.12989059425805238,0.11403326661658908,0.8888888888888888,0.06914795022063203,-2.088032539107141,,3.3916743328387895,0.003059304025542442,False,0.2575159301592137,0.26971395497239814,10,9,446019000.0,375867333.3333333,"min(depreciation & amortization, capex)",True,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),-0.7432321380897047,pass
PCTY,6344970873.0,-235570000.0,252877333.33333334,0.041391510982836985,0.045,0.1,3210597450.9803925,4792541019.65951,4395385482.350851,4792541019.65951,2528773333.3333335,2528773333.3333335,0.16572672064346528,-1.50911016395301,11,2025-06-30,0.2113398120469118,0.22383193993931938,0.050598510915041875,0.7453439697350389,0.0732119545156081,0.020426074865454436,0.2065659691765395,0.09031890886576482,1.837286102652588,0.2114456974695685,0.25430043961788096,0.21926349549441415,1.0,0.2198985152495132,-0.583585195461527,,2.152623409366652,0.012129514820408804,False,0.47480342606024667,0.7908669003583073,0,3,313690000.0,252877333.33333334,"min(depreciation & amortization, capex)",True,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),-0.754555081976505,pass
TXT,15808247899.510468,-2025000000.0,900666666.6666666,0.06534502413604962,0.045,0.00980677002356467,12621078431.37255,11510816289.101627,10534189084.199356,12572328077.191956,9006666666.666666,9006666666.666666,0.08224737786628855,-0.7551718615296596,11,2026-01-03,0.18486699758177422,0.15777777777777777,-0.007022267316560294,,0.01714660394451539,-0.008079254708652513,0.07682951550780458,0.01716452493981261,0.9698311007571345,0.21027003098716246,0.00980677002356467,0.04899600344582322,0.7,,-1.3166449934980493,,2.26794483643504,-0.04264821631630644,True,0.09608455440787893,0.13684460825109973,10,10,939000000.0,900666666.6666666,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.7551718615296596,pass
PCAR,65559475385.9202,0.0,3712866666.6666665,0.05663356280401316,0.045,0.04054922721128351,43680784313.725494,54331862910.30347,49756878574.02328,59299275238.0778,37128666666.666664,37128666666.666664,0.08363206898050046,-0.7657374010895499,11,2025-12-31,0.23773483597895684,0.12332848837209302,-0.009693771433992969,0.20067288221397234,0.020127915436862785,0.0017714430505885274,0.10629359320508494,0.028350659469494863,1.1223269314573865,0.123082914313858,0.04054922721128351,0.087176303639803,0.6,-0.26840939542260256,0.0,,,0.0021397108447107627,True,0.006299250815574438,0.7911675741076829,10,9,2375800000.0,3712866666.6666665,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.7657374010895499,pass
GEHC,29431497165.98044,5505000000.0,1881666666.6666667,0.05385962587282355,0.045,0.04066966706760278,16632254901.960789,27549731081.90062,25229992386.030895,30068439417.76571,18816666666.666668,16632254901.960789,0.05576460728287998,-0.7695434166602833,5,2025-12-31,0.13536320221897777,0.13536320221897777,0.0018777272961846218,0.3999030303030303,0.009526794141232997,0.0009555545614043654,0.13396363636363637,0.012811958921143169,0.8111745513866232,,0.04066966706760278,0.04066966706760278,1.0,,1.8049180327868852,6.279545454545454,1.9874783679423451,0.002195402893810039,False,0.06435394670688788,,3,1,2084000000.0,1881666666.6666667,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.7695434166602833,pass
LII,19210627354.570312,1128200000.0,736033333.3333334,0.036188582581578393,0.045,0.04126355634685441,7531015686.274511,10804467422.640732,9894848727.837309,11792086291.589937,7360333333.333333,7360333333.333333,0.17507309115003455,-1.6100213787288138,11,2025-12-31,0.42573828232064237,0.36744856267328174,0.007491255904746848,0.3339171943872346,0.021470674424115058,0.004344868823455843,0.20046965526533597,0.03339792174900117,0.8969644303122469,0.3155779993664288,0.04126355634685441,0.07409513973577586,0.7,-0.04546648455557889,0.9776429809358752,25.464547677261614,7.183720491345146,-0.025001737110879496,False,0.06361194292760261,0.02435203160655286,10,9,805800000.0,736033333.3333334,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,True,False,False,False,,1,auditor_change,substitution risk unassessed (cannot be automated),-0.8050106893644069,pass
MORN,6281467734.714478,598100000.0,347166666.6666667,0.05046344189837025,0.045,0.1,3486213725.4901967,6579516118.454508,6034274826.092771,6579516118.454508,3471666666.6666665,3471666666.6666665,0.08926752701462129,-0.8093522039504017,11,2025-12-31,0.20854667079819544,0.2184209697907499,-0.014060011807626465,0.6103455326109181,0.012623029735863867,0.0026947508635429495,0.21533428746677571,0.04874592697213637,1.367803189747907,0.4362518764498033,0.11979900308331248,0.11970037384029908,1.0,0.1785411365564038,0.8347522679692951,,3.502740532561095,-0.004844672135750239,False,0.15650538553598906,0.6178006390772348,10,10,417000000.0,347166666.6666667,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.8093522039504017,pass
TTD,9181216613.127794,-658175000.0,349649333.3333333,0.04102400870538735,0.045,0.1,4771696568.627451,6626567713.317923,6077427278.233662,6626567713.317923,3496493333.333333,3496493333.333333,0.1765074712521662,-1.6258355837833127,11,2025-12-31,0.21715883301414604,0.21715883301414604,-0.1358119102763509,0.7862547319254604,0.020046350915063075,0.0018882795219954845,0.20347486641503387,0.07855698408124377,1.8740177932882374,0.20182828815806617,0.38215309889539295,0.28210485560993837,1.0,0.26468933134460215,-0.9334425369271243,329.22960893854747,3.1684503386068754,0.00532879069823311,False,0.7929702178618906,1.0,0,3,443304000.0,349649333.3333333,"min(depreciation & amortization, capex)",True,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),-0.8129177918916564,pass
EXR,30413125764.937866,-138920000.0,1153257333.3333333,0.03809372712492364,0.045,0.1,13706653333.333334,21856577666.9972,20045333733.673195,21856577666.9972,11532573333.333332,11532573333.333332,0.1775288283796671,-1.6371499999079018,10,2025-12-31,0.25385102869294296,0.1015690584771355,-0.017136756876200514,-6.091260156322408,0.6669005259160009,0.02274298351123751,10.910832895671785,1.910971654206896,0.6183855028777966,0.06468707352267503,0.13991381189403818,0.19956000133196894,0.8888888888888888,0.04487873321306868,-0.06528600458299105,,1.1070612710346541,0.05948084924463748,False,0.04685282900632039,0.4071397655206157,10,3,1127453000.0,1153257333.3333333,"min(depreciation & amortization, capex)",True,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),-0.8185749999539509,pass
UPS,95600207236.73532,18306000000.0,6020666666.666667,0.05285635271968719,0.045,0.0427003078840571,52525372549.01962,88937794956.11513,81452944531.70926,97064075470.76183,60206666666.666664,52525372549.01962,0.0592162325322373,-0.8200767095467214,11,2025-12-31,0.26328350925200733,0.1771863949780725,-0.01512886440082712,,,,0.08873123470296974,0.01717095261151247,0.8264925654766397,0.03452675824480734,0.0427003078840571,0.00935446750891411,0.8,0.1421707560666181,1.684549553694672,7.735496558505408,,-0.006359984788936401,False,0.12523972164891967,0.22523571179140967,10,10,5572000000.0,6020666666.666667,"min(depreciation & amortization, capex)",True,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),-0.8200767095467214,pass
